id,created_at,favorite_count,retweet_count,text
1648726347080925189,2023-04-19 16:32:47+00:00,144,15,ATTITUDE ERA: Sore Loser Youth Wrestler Sucker Punches Opponent After Loss [WATCH] https://t.co/YTNHivwQ4x
1648720626566283266,2023-04-19 16:10:03+00:00,407,75,MAYORKAS IN DENIAL: Border Bum Says ‘It is My Testimony That The Border is Secure’ [WATCH] https://t.co/k2r16R6LHX
1648718576772173831,2023-04-19 16:01:55+00:00,898,154,*NY POST TORCHES JOE* https://t.co/wagpSPT0Tx
1648715203020832768,2023-04-19 15:48:30+00:00,322,89,‘THEY WERE GOING TO KILL US’: Chicago Couple Attacked by Mob Speaks Out [WATCH] https://t.co/Hy84k3MPNe
1648713768778489856,2023-04-19 15:42:48+00:00,1184,218,“You are failing miserably… Do you not care? Do you not have just an ounce of human compassion?… You just sit there looking with a blank look on your face.” https://t.co/0CCzyN46ZL
1648711997679075328,2023-04-19 15:35:46+00:00,6,4,@CurtisSliwa @larryelder slam new Chicago mayor and AOC for far-left platforms https://t.co/sHbBaVAaRA
1648708883026722817,2023-04-19 15:23:23+00:00,328,60,"CACKLIN’ KAMALA: Veep Tries Her Best to Joke, Ends Up in Creepy, Cringey Laughing [WATCH] https://t.co/k6W2KgJuF8"
1648703900587892737,2023-04-19 15:03:35+00:00,228,25,Bad sportsmanship goes viral... https://t.co/ciFkOx3G23
1648703685579423750,2023-04-19 15:02:44+00:00,529,109,"SORRY, META —YOU’RE ZUCK’D! 4,000 Employees to Be Fired From Social Media Giant https://t.co/UtWzQpiuf0"
1648693018277421065,2023-04-19 14:20:21+00:00,355,59,She literally slaps her knee... https://t.co/lY1a1RoEHX
1648687151691726850,2023-04-19 13:57:02+00:00,455,44,"DISINGENUOUS DEMS! Lahren Lampoons the Left, Only Care About ‘Climate Change and Rainbows’ [WATCH] https://t.co/OE9TUukD2w"
1648686435602497537,2023-04-19 13:54:12+00:00,320,31,"“It’s about to be Hunger Games out here."" https://t.co/K9IDs08x7F"
1648659101591691268,2023-04-19 12:05:35+00:00,395,47,Dems Do Not Care About Real Issues Except Climate Change and Unicorns @TomiLahren  https://t.co/sFyAO5covH
1648651510727729152,2023-04-19 11:35:25+00:00,336,42,Biden admin officials sounded like fools on Capitol Hill https://t.co/2Bp4imhSHO
1648489297396334592,2023-04-19 00:50:50+00:00,450,70,"BIDENOMICS: A recent CNBC survey found that 69% of Americans are unhappy with Biden's economy. @PeteHegseth and @BrianBrenberg will discuss TONIGHT on ""Hannity."""
1648486766528303107,2023-04-19 00:40:47+00:00,135,20,"CRIME CRISIS: Tune into ""Hannity"" TONIGHT to see SHOCKING crime videos. PLUS, @LarryElder and @CurtisSliwa will weigh in."
1648484235160743936,2023-04-19 00:30:43+00:00,466,58,"SAVE WOMEN'S SPORTS: Former NCAA champion @Riley_Gaines_ will join ""Hannity"" TONIGHT to explain why she’s eviscerating Biden for not protecting women’s sports. Tune in at 9 PM ET or set your DVR!"
1648481703629844480,2023-04-19 00:20:40+00:00,346,64,"BAD BIDEN APPOINTEES: Multiple Biden administration officials embarrassed themselves on Capitol Hill today. TONIGHT on ""Hannity,"" we'll show you the lowlights, and @StephenM, @TomiLahren and @CharlesHurt will react."
1648427013462708224,2023-04-18 20:43:20+00:00,630,65,"BUD BASHER: DeSantis Says Bud Got Too Woke, ‘Why Would Anyone Want to Drink It?’ https://t.co/g0lRP1vQtt"
1648421581864210432,2023-04-18 20:21:45+00:00,2189,279,‘YOU SHOULD HAVE RESIGNED LONG AGO!’: Sen. Hawley Blasts Mayorkas for Border Failures https://t.co/7cX7EkilAx
1648416224911687680,2023-04-18 20:00:28+00:00,207,17,GOOD TO GO: Bills’ Damar Hamlin Ready to Return Just Months After On-Field Collapse https://t.co/bQrMVb9fPV
1648409832616235008,2023-04-18 19:35:04+00:00,1548,210,TOUGH GAINES: Riley Rips Joe for Failing to Protect Women’s Sports in Favor of ‘Radical Minority’ https://t.co/KuC6591VOP
1648388244109664264,2023-04-18 18:09:17+00:00,404,74,"THE ECONOMY STINKS, JOE! Pessimism on Economy Hits Record High, New Poll Shows [READ IT] https://t.co/zElWudGO29"
1648385779897446402,2023-04-18 17:59:30+00:00,2395,392,"GAINES: ""The president has declared that science, truth, and common sense no longer matter."" https://t.co/DViLA8Ce2g"
1648383250035777553,2023-04-18 17:49:26+00:00,204,20,"""He’s fully cleared, he’s here, and he is of the mindset – he is in a great headspace – to come back and make his return.” https://t.co/8sv7n5OYdl"
1648377827044081676,2023-04-18 17:27:54+00:00,726,115,THE GREAT ONE: Levin UNLOADS on the Biden Crime Family and ‘Mob Lawyer’ Merrick Garland [WATCH] https://t.co/9a8uWXDWhc
1648359715615784963,2023-04-18 16:15:55+00:00,891,166,"""A record 69% of the public holds negative views about the economy both now and in the future, the highest percentage in the survey’s 17-year history."" https://t.co/JPdyXI1epi"
1648357944755363841,2023-04-18 16:08:53+00:00,3025,623,"LEVIN: “By God, it’s time for Republicans to fight back, to run on the edge of the Constitution, to see what they can do because we’re going to lose the country otherwise. This corrupt President and his family are taking us under.” https://t.co/TUo0ZyCE63"
1648357685333508097,2023-04-18 16:07:51+00:00,506,113,"CRUZ MISSILE! Ted Talks Crime, ‘Democrats Don’t Give a Damn About the Body Bags Piling Up!’ [WATCH] https://t.co/fdcr4pYSY1"
1648351914864570368,2023-04-18 15:44:56+00:00,419,130,SHOCK ATTACK! Criminal With 11 Priors Attacks NYPD Officer with Bottle in Broad Daylight [WATCH] https://t.co/RIX4hlA7yO
